	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID	2vs0	4vs0	6vs0	8vs0	10vs0	2vs0	4vs0	8vs0	10vs0	res$padj[match(rownames(both_de), rownames(res))]	tt_dev$adj.P.Val[match(rownames(both_de), rownames(tt_dev))]
Q54SS8	DDB_G0282247	rapgapB	NA	RapA GTPase regulatory protein B	Q54SS8	0.341184068144181	2.71709968030063	5.69859544199003	7.13100208101161	6.92904924054685	-0.308607044968563	0.105460587318404	4.15737596387124	4.80967669996527	2.60476222863873e-45	2.66414605707802e-07
Q966R0	DDB_G0272827	cbpI	CBP9	EF-hand domain-containing protein	Q966R0	1.08447748233999	5.25990974702092	6.11106433672904	7.42184692703329	6.91075509353187	-0.608817214131704	1.14194117467696	4.6188682097105	4.96506574179796	2.22622993715307e-74	0.0089258696445486
P11467	DDB_G0290961	trafD	DG17, zfaA, DdTRAFd	TNF receptor-associated factor D	P11467	0.471595537762779	4.23170720883722	7.39138814393272	8.03270958571909	6.69637605317582	-0.0495013485736359	-0.111510250884469	3.5777079224698	3.40762680739183	3.14950681011759e-63	1.8022969027498e-06
Q869S9	DDB_G0274099	cbpE	CBP5	calcium-binding protein	Q869S9	0.530162963618819	4.28276024952923	5.92954553562709	7.64283112556308	6.85799708972926	-0.0298008181200277	0.52465654604834	3.46466787802881	4.02873597644707	4.8918929937884e-67	9.5200289548954e-07
P42523	DDB_G0280531	tgrC1	lagC1, GP150, lagC	Tiger protein C1	P42523	3.61083515215039	6.62011453918854	8.40965390241909	9.29514669546472	8.74134822520897	-1.7811159524277	-1.64495808893674	3.21276620579513	3.66915560809483	3.19662146465484e-14	0.0066640389432264
Q55GR3	DDB_G0268278	DDB_G0268278	NA	NA	Q55GR3	4.84622577742727	6.06695907408229	6.92548795330426	8.84054370286206	7.72846155257523	-0.239347286754898	-0.211947760226764	2.57101797055904	3.11351414892	1.13184912477283e-68	1.15246748118674e-05
P10901	DDB_G0274391	alfA	A11H2, ALF	alpha-L-fucosidase	P10901	3.02894504627051	5.31246745820552	6.74938389987573	7.58491550284598	6.8386762913272	-0.428837396756692	-0.0549286394244592	1.46664146763064	2.96213582271777	7.23919277882077e-50	0.00230048630985942
Q9GYD9	DDB_G0283083	cbpD2	CBP4b	calcium-binding protein	Q9GYD9	2.03888830448685	5.39486538532745	6.79353732316633	7.95870621645374	7.92971045252041	-0.475898762968995	0.264720986396204	2.7894575834883	3.38422043664327	1.32913191987408e-60	8.77676643861473e-05
Q54S99	DDB_G0282583	DDB_G0282583	NA	G protein signalling regulator	Q54S99	3.10845415704417	4.35117502007016	6.08744519826782	7.30182446201623	6.05603951955236	1.35968893007734	2.89065982172191	5.43847561701351	5.42214893830957	3.83602708921427e-55	0.000584971335215504
Q55DY5	DDB_G0269476	act31	NA	actin related protein	Q55DY5	2.55787201379009	6.42059085366246	8.6127479735824	8.50515867638789	6.53132540303795	2.73338936160937	0.933212500135064	4.97583957489266	4.84874746437586	1.7330421459087e-54	0.00340880222903744
O96042	DDB_G0291253	dia2	NA	unknown	O96042	3.93142763854042	6.21914760352097	6.93833013180651	7.60997512976249	6.09442464013629	0.779139097776236	1.05285812947813	4.1228729716256	4.3415455522619	5.59773695041476e-67	2.12997981014422e-05
Q54JJ4	DDB_G0288013	smcl	NA	smc-like protein	Q54JJ4	3.69281306960269	7.03615659938015	8.87932191761924	7.97181007888175	6.27605985236952	-0.540889210706737	0.984274430944697	5.0256868801496	4.92983137739216	2.55676596965835e-65	1.255505196629e-06
Q55FV4	DDB_G0267934	fnkB	FNIPK-B	FNIP repeat-containing protein, protein kinase, STE group, FNIPK subfamily protein kinase	Q55FV4	3.60630455898952	3.74769805478789	8.42032020466804	15.6419816391224	14.7093263243971	0.197225805330707	0.233314924327841	0.830682094131739	3.61814800636014	6.28380466854911e-38	0.00656580878844062
Q86KL3	DDB_G0271908	mrrA	NA	transmembrane protein	Q86KL3	2.21433631171992	4.07459845162465	8.3487187828785	10.9191542678793	9.19282303409579	-0.0314361475800275	0.140175944458541	3.91600211892454	1.85895354344171	5.35354835639736e-17	0.0040210621234969
Q1ZXH1	DDB_G0294585	DDB_G0294585	NA	unknown	Q1ZXH1	-0.401535269739797	2.88334099894813	7.47871850334404	10.3411624036641	10.1849877867995	-0.256538003770769	-0.271222250238036	0.893939782495531	2.05797459857136	3.01462069710996e-86	0.00183760577298712
Q54QR1	DDB_G0283599	limA	NA	LIM-type zinc finger-containing protein	Q54QR1	2.09441499647325	4.58232088268992	7.78322966715105	10.8749220199382	11.0070703917979	-0.342476865104327	-0.166934190517128	2.13850746512337	3.53143769273341	7.42084106034155e-53	4.39576311307914e-05
Q54ZD2	DDB_G0277627	tgrR2	NA	immunoglobulin E-set domain-containing protein	Q54ZD2	1.17251818753553	2.9479555227315	7.18485891975995	10.9280301829996	10.9456337128406	0.116830027884236	0.111397175298337	2.26439038997674	3.19955047976717	2.87639169116708e-121	2.93019580241861e-05
Q55DC6	DDB_G0269702	DDB_G0269702	NA	unknown	Q55DC6	1.84306234632959	5.34589776178902	5.9733802704554	10.0051095908113	13.7348788483032	0.0325631793428049	-0.332218465639629	0.138572738639239	4.41910243911251	5.99713794984307e-124	0.00011112649887193
Q54WE4	DDB_G0279705	aplE	saposin-like protein E	amoebapore-like protein E	Q54WE4	1.16018203923887	2.17511924259114	5.90809674382306	11.3095844753728	11.6585989271938	0.077131063737375	0.421594547658274	2.96800720714254	4.80674230183691	7.11534411046952e-40	8.1226906195813e-06
Q86I18	DDB_G0275063	DDB_G0275063	NA	unknown	Q86I18	1.46665340621089	2.5764206211419	6.10983210012487	11.9994381846841	12.6377531548491	-0.401301105053492	0.00377656154054155	1.80532702452074	5.32407509768524	3.34817423572822e-139	0.00242355330648255
Q54DV5	DDB_G0292014	psiK	NA	PA14 domain-containing protein	Q54DV5	3.71313332140621	6.12959195759009	8.34507741479573	10.9641992288162	11.3127099278516	-0.3100450204212	0.962627906682533	6.655733900659	7.3976827521408	1.67087246269584e-35	5.42392907768043e-08
P42529	DDB_G0276759	cbpA	CBP1	calcium-binding protein	P42529	2.53021428217059	6.59149430084477	8.70902322462208	10.0642550397938	9.9348873515806	1.20811158747571	3.23103110584764	7.66026401010444	8.31799292288711	1.54158907965019e-62	0.000120888841844189
Q54QT8	DDB_G0283609	cbpG	CBP7	calcium-binding protein	Q54QT8	4.12587422684971	6.86846053925523	8.08779750506612	9.3654682727278	8.84480335941489	0.326966795013337	2.9713288498461	6.45592531727274	7.09204370747517	9.45852695668311e-70	2.80891671779636e-06
Q54QT7	DDB_G0283613	cbpC	CBP3	calcium-binding protein	Q54QT7	3.73937327019347	7.72095723691963	10.2646253662761	13.5267039138609	12.2008065200735	0.166712808422164	0.385974767802964	5.48645123736313	6.13895927382226	1.03149649854436e-92	0.00135480815291032
Q54QT9	DDB_G0283611	cbpF	CBP6	calcium-binding protein	Q54QT9	0.209507257874867	5.47269920301047	8.75061763457503	10.6415508880058	9.87679369242632	-0.293857534879935	-0.0212897542848693	6.19033434036506	6.84397343909326	1.79084795553339e-110	2.11436177510365e-08
Q54QU0	DDB_G0283645	DDB_G0283645	CBP12	calcium-binding protein, calcium-binding EF-hand domain-containing protein	Q54QU0	2.43191374293322	6.67800496509793	9.81973452612644	11.3516271531829	9.86580658184433	-0.134234604696632	-0.599922987160164	4.86159895411653	5.34242043202453	4.36821554528948e-103	7.53282326076909e-08
Q54GQ4	DDB_G0289997	DDB_G0289997	NA	NA	Q54GQ4	3.41962830156032	5.18849619537099	9.64566416376984	12.2624384690178	10.8125263753242	0.0961482368452685	0.011349970503835	4.44347625356397	3.9467443104407	3.60952509637372e-69	3.78117724729844e-08
Q54R96	DDB_G0283335	tgrI1	NA	IPT/TIG domain-containing protein, immunoglobulin E-set domain-containing protein	Q54R96	2.07812685971099	5.20807742780397	10.0884734738595	10.9515346439418	9.46002145252787	0.263839428240994	0.00472957208632755	3.31223597012796	3.61293265438269	3.29951184196977e-30	7.5556173953318e-06
P34124	DDB_G0292382	psmC5	TBP10, tbpC	26S proteasome subunit ATPase 5, 26S protease regulatory subunit 8, HIV TAT binding-protein-related	P34124	1.11399982066419	1.5506584739299	1.94915760322084	1.8742644762585	0.374411486633568	0.152198048475237	0.258931919067505	0.751120176628337	0.759651572201339	1.70963851775808e-11	0.000242174053654907
Q27562	DDB_G0282363	psmA1	DG1026, prtC	20S proteasome subunit C2, proteasome subunit alpha type 1, 20S proteasome subunit alpha-1	Q27562	0.658454066537805	1.41311390735797	1.5308432257503	1.71364791244552	0.150116118741095	-0.014105491935463	0.156897021251735	0.526507141891803	0.46779560022547	3.54321733739441e-10	0.0019526428684985
Q556Q0	DDB_G0273909	psmB4-2	NA	proteasome subunit beta type 4, 20S proteasome subunit alpha-4	Q556Q0	0.757836879066893	1.63645468980373	1.64960088712433	1.71437125207182	0.310982328089963	-0.0189818038121295	0.11774854276097	0.647030146988469	0.637803591517703	2.41632217335133e-10	0.00189777987188175
Q55GJ6	DDB_G0267390	psmB6	DAPS-1, dapA, 20S proteasome subunit beta-6	proteasome subunit beta type 6	Q55GJ6	0.978304121810582	1.78134586828561	1.75755256599002	1.97236308450056	0.208847317515079	0.0588684118486388	0.0363587144185386	0.395122058758938	0.413039545412605	6.64286160877993e-11	0.00810766987191671
P34119	DDB_G0280969	psmA4	DD4, prdD	proteasome subunit alpha type 4, 20S proteasome subunit alpha-4	P34119	1.05622619821215	1.61078933943306	1.63571331933051	1.629353272291	-0.0304248697834223	-0.0454234384754611	0.147749201517506	0.422934747539006	0.492011278318939	9.34419808214646e-11	0.00681526940120253
Q54NQ0	DDB_G0285105	psmD13	NA	26S proteasome non-ATPase regulatory subunit 13, 26S proteasome regulatory subunit S11	Q54NQ0	1.00210749711646	1.57047788594876	1.66899980864977	1.67142103760001	-0.00672519411326751	-0.067014838742825	0.152641051412141	0.556189375279441	0.612355999831807	1.19900873982295e-14	0.00472959420043863
Q54XM7	DDB_G0278847	psmA6	NA	proteasome subunit alpha type 6, 20S proteasome subunit alpha-6	Q54XM7	0.535870763210273	1.29211620733065	1.36737373280184	1.60056135165832	0.00728815312794549	0.130487515518202	0.465017397625002	0.836538367760069	0.818787214840468	5.47020237380059e-11	0.000575006414940563
Q54PN7	DDB_G0284415	psmC3	NA	26S proteasome ATPase 3 subunit, 26S protease regulatory subunit 6A, TAT-binding protein 1	Q54PN7	0.71233330532985	1.3861473950487	1.40972401949724	1.29212664846957	0.242144158013118	0.240616854271801	0.406052641126434	0.767235786132733	0.810538749047735	5.15314164492767e-07	0.00147035467655967
P34120	DDB_G0272831	psmA7	DD5, prdE	proteasome subunit alpha type 7, 20S proteasome subunit alpha-7	P34120	0.67308822275836	1.30395674146466	1.53805771761724	1.36523893250496	0.00417872613624309	0.0668786943355653	0.328284294050631	0.701574720623898	0.763484315019265	2.64884410203672e-09	0.000387948524239405
Q54WI8	DDB_G0279633	psmD7	NA	26S proteasome non-ATPase regulatory subunit 7, 26S proteasome regulatory subunit S12, Mov34 domain-containing protein	Q54WI8	0.85336282288791	1.40776230838265	1.55381935278945	1.40257057808422	0.176926645079801	0.0776695601685998	0.203288181580299	0.668924540560633	0.658103467027432	1.63696253627586e-09	0.000222015299351243
Q54TA6	DDB_G0281889	tubA2	tubulin alpha chain, tubulin	alpha-tubulin A2	Q54TA6	-0.344184829501415	1.37281367991401	1.52662394353414	1.15376901206129	0.707847390834483	0.0158671523302695	0.14604521082877	0.616151597636803	0.72344935202957	9.10175613664786e-11	0.00290338983756799
Q54F26	DDB_G0291155	DDB_G0291155	NA	RNA-binding region RNP-1 domain-containing protein, RNA recognition motif-containing protein RRM	Q54F26	0.455942949369441	1.14653153859192	1.57950206494851	1.07279240044932	0.572295376397126	0.065042122612268	0.306530527823966	0.695053560154799	0.810989509396066	1.79767674227437e-09	0.000913873267989126
Q54QR2	DDB_G0283679	psmB7	NA	proteasome subunit beta type 7, 20S proteasome subunit beta-7	Q54QR2	0.265735700761939	1.50197482790891	1.52734063659139	1.3856808220014	0.365421862612598	0.0873060173799084	0.24755384379084	0.622092566215873	0.50595804466744	3.49560183305016e-12	0.00139399362869293
Q55DY7	DDB_G0269472	psmB2	20S proteasome subunit beta-2	proteasome subunit beta type 2	Q55DY7	0.202550923493652	1.27728081860891	1.37279194996064	1.09532893601374	0.155814610647775	-0.0120844118749319	0.0987805028951665	0.418207896040367	0.4148452960488	1.67772162825476e-07	0.00443966365113676
P02889	DDB_G0273979	psmD8-2	psmD8	26S proteasome regulatory subunit S14, 26S proteasome non-ATPase regulatory subunit 8	P02889	1.11915089839399	1.9790071540044	1.86526324371385	2.40760077833205	0.927596449907418	-0.0184194917117294	0.11003684572597	0.54796955974977	0.587553113935538	1.36858192558596e-15	0.00138218959831539
Q86A21	DDB_G0272969	psmB1	NA	proteasome subunit beta type 1, 20S proteasome subunit beta-1	Q86A21	1.47986799721226	2.32034702418858	2.09694303986876	2.36654707359097	0.956534156314779	-0.0326676841257222	0.224628181877579	0.445643435051946	0.513393660632513	1.27451978586991e-11	0.000563878468853215
Q55BK0	DDB_G0271122	ufd1	NA	ubiquitin fusion degradation protein UFD1 family protein	Q55BK0	1.21872809296158	2.27345105521625	1.82630407814951	2.06992640171078	1.07686945076111	0.214330212592605	0.433814779378839	0.941211165972273	0.896607761723205	5.81667630778526e-15	0.000644851690507419
Q86IJ1	DDB_G0272566	psmD14	SKS1	26S proteasome non-ATPase regulatory subunit 14, putative multidrug resistance protein	Q86IJ1	0.912893126520357	2.11737897593635	2.2748439753637	2.45108980555604	0.797842725861771	0.151887992201899	0.270867814478465	0.792925943851865	0.943371307730732	1.18598056326251e-20	0.000172905512164782
Q54CU2	DDB_G0292698	DDB_G0292698	NA	RNA-binding region RNP-1 domain-containing protein, RNA recognition motif-containing protein RRM	Q54CU2	0.692114482819016	0.932596026714446	0.514256387838479	1.16645176597322	0.782848176848532	0.146092967689238	0.323116451405104	0.807085062404038	0.915912715023137	0.0032852621989254	0.000519644319930782
Q54NB4	DDB_G0285361	rnp1B	NA	RRM domain-containing protein RNP1B	Q54NB4	0.719385363484139	0.897938584980994	1.00959065637018	1.50807617663671	0.675239301700544	0.313163634334899	0.490197216494334	0.779879948966534	0.823608045908266	7.62737097567029e-05	0.00191695041974611
P34046	DDB_G0284469	gpaH	Ga8, Galpha8, gpa8	G-protein subunit alpha 8	P34046	1.03200297905865	0.390934899519003	1.7134134218121	1.22784306797541	0.96040868857967	0.129812758964336	0.261972460418838	0.77270492790117	0.70491830146297	4.13264228531401e-05	0.000451432790955169
Q559I6	DDB_G0272550	DDB_G0272550	NA	putative peptide/oligopeptide transporter	Q559I6	1.23497530691513	1.07275456255769	1.40841152387829	1.378891039217	1.28788437772246	0.318044857850468	0.269266806478001	0.708161563353401	0.778672472815501	1.05036088456606e-07	0.00289236783899039
P54201	DDB_G0291239	ubpA	USP5	deubiquitinating enzyme, UBP-type zinc finger-containing protein, peptidase C19 family protein, putative ubiquitin carboxyl-terminal hydrolase (UCH)	P54201	0.697322161867854	0.844737210079488	1.26835107771532	1.49443816058984	1.12587792011662	0.0189379016466379	0.106865564633738	0.757948639426237	0.82629685857627	4.56427537866353e-06	0.00290338983756799
Q54Y26	DDB_G0278457	ndrA	NA	NDR family protein kinase A	Q54Y26	0.858187974743482	1.14692440962724	1.1132252988498	1.34721140279579	1.10463809163371	0.0568443548974411	0.279751347902774	0.717841025141108	0.568972309541007	9.39946104494617e-07	0.0078240661248456
Q86H98	DDB_G0275573	vps32	Ddvps32	SNF7 family protein	Q86H98	1.82574999594485	1.58166269864626	1.61831731824177	1.73412093053088	0.887162208851658	0.228488001509461	0.345958211781394	0.611836773732327	0.455582461235693	4.37335005376576e-08	0.00981378249570893
Q556W8	DDB_G0273297	DDB_G0273297	NA	NA	Q556W8	1.4172929091682	0.97675191796134	1.38411341253638	2.04146096963012	1.36409262441401	0.218892484650971	0.129258546538505	0.423778745921872	0.520524885485339	1.31997745594012e-06	0.00558701218877558
Q54JD0	DDB_G0288141	DDB_G0288141	NA	unknown	Q54JD0	1.55852137782058	1.22857225504659	1.38654373387907	2.04926607262641	0.833885601525582	0.225508978682136	0.346141870963337	0.704952690401604	0.670546513424803	1.29004124544719e-07	0.0053588214793945
Q54X50	DDB_G0279209	DDB_G0279209	NA	NA	Q54X50	1.18439264492927	1.21339385079127	1.3250554310253	2.09914992886409	0.997442726066991	0.0610950594430792	0.373379884453679	0.846042782641646	0.840805481644513	6.52496813365374e-09	0.00346771447913087
Q54D06	DDB_G0292596	ube2v	NA	putative ubiquitin-conjugating enzyme E2	Q54D06	0.864737290400742	1.40358726124253	1.25937475650131	1.65828506562819	0.763411241923254	0.059970318726478	0.092242584758876	0.34970335286091	0.345127409092742	9.33225424459664e-10	0.00707929082710889
Q86JA1	DDB_G0276917	psmC2	NA	26S proteasome ATPase 2 subunit, 26S protease regulatory subunit 7	Q86JA1	0.994175963260577	1.57881480505928	1.29879898575809	2.09720587044459	0.74896350921253	0.00408709830289628	0.109555050717464	0.468211405075397	0.512424494002831	2.1297516311229e-13	0.00169704787360249
Q557B4	DDB_G0273233	DDB_G0273233	NA	NA	Q557B4	0.699536070338342	1.18934988398573	1.46987845853967	1.88676160544611	1.14783294079383	0.554467417717763	0.723169877564095	1.05925688730376	0.959909385869129	2.13969429547763e-08	0.0036177626895016
Q54I82	DDB_G0288933	cda	NA	cytidine deaminase	Q54I82	0.757694079486341	1.37839217510217	1.41657521666702	1.66810166387141	0.996359756284111	0.0541642443220997	0.338815896344832	0.766240626927832	0.773423428454933	1.935951384054e-05	2.02986226766506e-05
P26199	DDB_G0287125	proA	NA	profilin I	P26199	0.806993958585006	0.906531914456131	1.313523625238	1.98673546018522	1.05563947855696	-0.0553461631220989	0.174337641706166	0.694871023106466	0.621164738736867	3.48003477720426e-05	0.0067296400327869
Q556N5	DDB_G0274093	adrm1-2	adrm1	adhesion regulating molecule family protein	Q556N5	0.683498079494693	1.2310771466819	1.17607776731336	2.07278275981285	0.942357208042885	0.0666097860966743	0.255345182080541	0.807338342129241	0.789737870146241	1.44016737027153e-12	7.830985761449e-05
Q54QB1	DDB_G0283903	erkB	dagC, ERK2	extracellular signal-regulated kinase 2	Q54QB1	1.75465386755387	2.18321844903622	2.24249010046474	1.15198414208989	1.63528189606412	0.281752502189864	0.615328106620431	0.79398355276703	0.61697437511603	1.3894203517752e-09	0.00490425851208016
P21837	DDB_G0285419	cryS	CP, gp70	crystal protein	P21837	1.60750183674074	2.37803900185971	1.68024667816777	0.723873628023746	1.40564498833208	0.0143882161307699	0.21566400913227	0.507856772771405	0.548890313717204	1.38326782659428e-05	0.00128616909247165
Q54W09	DDB_G0279973	DDB_G0279973	NA	AhpC/TSA family protein	Q54W09	1.30027861563301	2.32485834597285	1.44796373251971	0.729930327615762	1.27205133698266	0.298308081842442	0.553560074704142	0.712273303883608	0.599742721223542	2.7452388768879e-05	0.00942554458400044
Q54GZ7	DDB_G0289849	DDB_G0289849	NA	NA	Q54GZ7	2.65491117893821	2.31464132626621	2.08619145293574	2.5925462632207	2.21096842203803	0.0713752039714699	0.377013524882569	0.594547005015237	0.704449232117002	4.87600030207467e-21	0.000465782177293649
Q75JW5	DDB_G0272182	DDB_G0272182	NA	putative arginine deiminase	Q75JW5	2.28411941793598	2.07879271234236	1.74478668554738	1.66626207352534	2.04790908323373	0.0137601965434367	0.16484278618187	0.34389971909777	0.471017477072338	5.98932798238672e-13	0.00214728694507137
Q54C10	DDB_G0293274	DDB_G0293274	NA	B-box zinc finger-containing protein/FNIP repeat-containing protein	Q54C10	3.68060342906489	2.25542629522557	1.32297773689181	1.52154258709867	2.23672768558245	0.535928191403268	0.8848006025222	0.961101375044433	0.810390693011566	1.55517977879904e-13	7.61734171387507e-05
Q23917	DDB_G0284331	regA	pde2, DG1030, DdPDE2	cAMP phosphodiesterase RegA	Q23917	2.45560762813058	2.96276563385634	2.00081044222425	0.921027330514056	1.42097363176923	0.275474603192065	0.800453073429231	1.02811679927566	0.44657202978493	8.95540377994924e-13	0.00073093549834358
Q54FB1	DDB_G0290959	chtC	rsc6	cheater C	Q54FB1	2.58598911311596	2.52181772804574	1.90684502512275	1.24185637896612	1.55137457617508	0.667565002662774	0.974078558371474	1.25632021666707	1.35267036396387	4.28103689931605e-15	5.66694027260676e-05
Q75JZ1	DDB_G0277589	gtaC	NA	GATA-binding transcription factor GtaC	Q75JZ1	1.21843117856587	1.57968983188629	2.23571358878362	1.93594333582196	1.66665778289126	1.34464401660293	1.26312730901263	3.03792682142276	2.00763605558333	5.78176430926613e-10	0.0042336582850876
Q556S4	DDB_G0273861	ublcp1-2	ublcp1	ubiquitin-like domain-containing CTD phosphatase 1	Q556S4	0.852360333297355	1.29242996709275	1.88004195595118	1.68199861577579	1.59091796654655	0.249777738472134	1.18697172743117	2.0177285132791	2.48197109345803	7.9794481793593e-08	0.00743358721973999
Q55EK5	DDB_G0268850	DDB_G0268850	NA	putative ATP binding protein	Q55EK5	1.12637734977766	1.87617696303788	1.55217528334745	1.37598081817972	1.95717890520416	0.27285448730357	0.968921770161736	1.79084625489327	1.97685294463307	6.68025270934015e-05	3.60646333116861e-05
Q55F37	DDB_G0268920	mef2A	srfC	MADS-box transcription factor Mef2A	Q55F37	1.54830378682991	1.67017005024901	1.34370235209375	1.73374165230201	1.99097723155657	0.0614439610877707	0.550434964269869	2.6860997491605	1.77542994043754	0.000915839942291678	0.000761318527325575
Q9NGP5	DDB_G0275689	abcG2	mdrA1, mdrA	ABC transporter G family protein	Q9NGP5	1.51894990107203	2.34252660874387	1.86875534288761	1.90514424035217	1.6982758453323	-0.209487012445831	1.22595739054644	1.8367065527825	1.48022482753504	3.0631311111498e-13	3.04809654389214e-06
Q54CR6	DDB_G0292754	DDB_G0292754	NA	NA	Q54CR6	1.99161360301848	1.27927690734315	1.55103198891788	2.66545302723866	2.72209087249387	0.674100273702964	1.11252774955633	1.33967006649076	1.48963278157693	1.65265757429637e-16	1.48910616967729e-05
Q54ND0	DDB_G0285345	DDB_G0285345	NA	unknown	Q54ND0	2.15438546827645	1.43609034673477	1.43995839719161	2.57360387804435	2.167710264325	0.948226059733367	1.13998693104247	1.59524540299377	1.51490031341713	3.5201659676741e-12	0.000101689682499066
Q555A3	DDB_G0274643	DDB_G0274643	NA	NA	Q555A3	0.487552556385454	0.61137045547456	0.667579375090044	1.44856754709541	2.14486793727757	1.1305541461672	1.18630121618497	1.81082218697657	1.6198193658081	3.40456075105894e-07	0.00113682857496935
Q55FN4	DDB_G0268026	DDB_G0268026	NA	transmembrane protein	Q55FN4	1.63683467116836	1.49993947127676	0.473103133361888	1.95471461227035	2.26927965124132	1.21015720974004	1.3696128186981	1.64415926960887	2.11802907366187	1.21850502998135e-12	0.000381451255666651
Q54C46	DDB_G0293248	grpA	gorasp2, GRASP55, GRASP	golgi reassembly stacking protein	Q54C46	0.903894290943934	1.27971375492572	1.0154219267061	0.915769841735052	0.694982683463914	0.238909291270267	0.040515585732301	1.96039797749563	1.75081923448543	8.9534823138519e-08	0.00047513262015087
Q54HE1	DDB_G0289515	pigS	NA	phosphatidylinositol glycan, class S	Q54HE1	0.441053044550755	1.13842112964938	0.831164271457199	0.948243225505036	0.506995263469948	0.471288336095705	0.265067024436771	2.44849244243917	2.7274692619603	2.52996093626222e-05	0.00841627564642661
Q54TY0	DDB_G0281445	fam63B	NA	DUF544 family protein	Q54TY0	0.136499051661896	1.1084003165973	1.10016704234923	0.947034319451807	0.781661128102844	0.291430830219033	0.231654599186365	1.54620392600893	2.44990221624243	7.40758392496307e-06	0.00129213659428693
Q54I91	DDB_G0288921	hspI	NA	heat shock protein Hsp20 domain-containing protein, putative alpha-crystallin-type heat shock protein	Q54I91	-0.479106197181686	2.89249205684269	1.84828662607476	0.879344703571603	-0.703919426541083	0.531674155963367	1.19609002193837	1.48564550955783	1.46753445674037	1.07207202316778e-23	0.000770199802151454
Q54K57	DDB_G0287657	tpsA	NA	glycosyltransferase, alpha,alpha-trehalose-phosphate synthase, trehalose 6-phosphate synthase, trehalose-phosphatase	Q54K57	0.429711877980192	1.61962659768703	1.49084655932102	0.750219916253525	1.55572325912651	0.288040424058374	0.559238502293908	1.08286690093511	1.25063507794784	2.170202590087e-05	0.000451432790955169
Q54NU9	DDB_G0284975	tpsB	NA	glycosyltransferase, alpha,alpha-trehalose-phosphate synthase, trehalose 6-phosphate synthase, trehalose-phosphatase	Q54NU9	0.385035753379994	1.16119947448244	1.70541542705217	1.49477656173649	1.46983412342596	0.0295348693053676	0.204794292524801	1.1906938301264	1.30552247777993	3.15276802357678e-06	0.000575006414940563
Q54QI7	DDB_G0283813	hmgL	HMGCL	hydroxymethylglutaryl-CoA lyase	Q54QI7	0.69999968095833	2.13063286017034	1.68505855837393	1.70747063236924	1.11820478078764	0.171915529999209	0.805640979407241	1.42440748593874	1.39795534632061	2.87934132746802e-20	7.5556173953318e-06
Q54UI8	DDB_G0281055	DDB_G0281055	NA	putative SAM dependent methyltransferase	Q54UI8	0.214735236687173	2.54399360950056	2.11584347933248	1.47503398699656	0.484978051032318	0.311859038325867	0.600669804386899	1.04920320073393	1.21002313713327	5.81214582821799e-14	0.000150948491063085
P11872	DDB_G0271666	prtB	M3R	proteosomal alpha-subunit 7-1	P11872	2.21896546843859	3.81949632692354	3.90361498119326	1.08519966058371	1.24529466585051	0.0875082257981593	0.523034481414592	1.44862743402909	1.38073578290076	3.98318555666674e-31	0.000258783428573448
P54670	DDB_G0277827	cafA	CAF-1, caf1, quit2	calfumirin-1	P54670	2.24706264249267	4.0111577709695	3.85543501266738	0.695456299745924	0.497095344001404	0.025575267031139	0.684018300131372	1.55722274091021	1.58848793652207	1.54213435120663e-44	2.61159009187655e-06
Q558X5	DDB_G0272756	csbC	NA	contact site B protein C	Q558X5	2.29663347752689	3.14091851216921	3.01899143724377	2.97134261280577	1.55300187573945	-0.0353056332483996	0.400846563473466	1.4085387334591	1.35870999279983	3.79175403399657e-17	0.00254662917640892
Q55BQ2	DDB_G0271086	gip1	G-protein interacting protein	G-protein regulatory protein 1	Q55BQ2	2.77951859097012	2.91540593724309	3.1982151784548	1.60708924451004	1.76448838004537	0.285222779348804	0.650180582257703	1.32001943322214	1.03901920933857	1.46578248401046e-27	0.00378077671681813
Q54RZ4	DDB_G0282815	DDB_G0282815	orfSGP	unknown	Q54RZ4	1.18794525512407	3.59338796443796	3.41140656077796	-0.0983766763234763	-1.28022327454997	0.129764526859393	0.645980422829926	1.58781713062913	1.43540151084993	1.04974305779152e-28	2.11188745638911e-05
Q550I1	DDB_G0277097	uduF	NA	unknown	Q550I1	2.40591811544729	3.21828947376686	3.99031733870819	0.239231210820021	-1.19158282887339	-0.00482817357705802	0.162959626211143	0.618602195110908	0.583178803973142	5.27709544659631e-47	0.000527381744393811
C7G000	DDB_G0277083	uduD1	NA	N-terminal delta endotoxin domain-containing protein	C7G000	2.44578998863569	4.19146176935392	4.71263312708331	1.3800739638129	-0.821163717802079	0.252599508274069	1.72562578224267	3.4195340669022	3.29998185892887	2.4965925622581e-29	1.3865368608638e-06
Q559Z3	DDB_G0272396	DDB_G0272396	NA	putative transmembrane protein	Q559Z3	2.56388649089202	3.13943841293553	3.07302149124413	1.19387646762728	0.238350024078154	-9.80584274969659e-05	0.820161512318637	2.93249750274104	2.7706960078923	8.08201719639003e-35	0.000119147667585564
Q54JK8	DDB_G0287985	DDB_G0287985	NA	NA	Q54JK8	3.78242862109056	1.01163825402249	0.378461122333196	1.73569185246769	2.29657621077444	2.1168459723468	2.4406714563291	2.46890232129194	2.6873563999598	1.01583316455468e-61	1.01295142859703e-05
